Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4223777,GHED_CHEGDP_SHA2011,COUNTRY,SVK,EUR,Europe,YEAR,2016,,,,,,,,,7.09,7.09178,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
4230607,GHED_CHEGDP_SHA2011,COUNTRY,MDG,AFR,Africa,YEAR,2013,,,,,,,,,3.75,3.75156,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
4231046,GHED_CHEGDP_SHA2011,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,5.2,5.19594,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
4232089,GHED_CHEGDP_SHA2011,COUNTRY,GUY,AMR,Americas,YEAR,2013,,,,,,,,,3.8,3.80231,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
4239387,GHED_CHEGDP_SHA2011,COUNTRY,SWZ,AFR,Africa,YEAR,2007,,,,,,,,,7.93,7.93004,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
4239807,GHED_CHEGDP_SHA2011,COUNTRY,SLE,AFR,Africa,YEAR,2022,,,,,,,,,7.95,7.94752,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
4240150,GHED_CHEGDP_SHA2011,COUNTRY,CHN,WPR,Western Pacific,YEAR,2021,,,,,,,,,5.38,5.38361,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
4243091,GHED_CHEGDP_SHA2011,COUNTRY,CHL,AMR,Americas,YEAR,2010,,,,,,,,,6.82,6.81958,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
4249610,GHED_CHEGDP_SHA2011,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,4.29,4.29332,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
4251802,GHED_CHEGDP_SHA2011,COUNTRY,LVA,EUR,Europe,YEAR,2006,,,,,,,,,5.7,5.70438,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
4253705,GHED_CHEGDP_SHA2011,COUNTRY,NIU,WPR,Western Pacific,YEAR,2012,,,,,,,,,9.26,9.25663,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
4257536,GHED_CHEGDP_SHA2011,COUNTRY,KAZ,EUR,Europe,YEAR,2018,,,,,,,,,2.82,2.81786,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
4257625,GHED_CHEGDP_SHA2011,COUNTRY,BRB,AMR,Americas,YEAR,2022,,,,,,,,,6.29,6.29389,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
4257974,GHED_CHEGDP_SHA2011,COUNTRY,KHM,WPR,Western Pacific,YEAR,2006,,,,,,,,,5.36,5.36461,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
4258522,GHED_CHEGDP_SHA2011,COUNTRY,BFA,AFR,Africa,YEAR,2021,,,,,,,,,6.41,6.40748,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
4268209,GHED_CHEGDP_SHA2011,COUNTRY,BLR,EUR,Europe,YEAR,2013,,,,,,,,,5.7,5.69563,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
4269139,GHED_CHEGDP_SHA2011,COUNTRY,PRY,AMR,Americas,YEAR,2019,,,,,,,,,7.16,7.16082,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
4270163,GHED_CHEGDP_SHA2011,COUNTRY,PHL,WPR,Western Pacific,YEAR,2021,,,,,,,,,5.98,5.97501,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
4271355,GHED_CHEGDP_SHA2011,COUNTRY,CHN,WPR,Western Pacific,YEAR,2009,,,,,,,,,4.35,4.34958,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
4272901,GHED_CHEGDP_SHA2011,COUNTRY,LBR,AFR,Africa,YEAR,2009,,,,,,,,,11.57,11.57164,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
4273978,GHED_CHEGDP_SHA2011,COUNTRY,CHE,EUR,Europe,YEAR,2003,,,,,,,,,10.14,10.13697,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
4276307,GHED_CHEGDP_SHA2011,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,8.15,8.14808,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
4276552,GHED_CHEGDP_SHA2011,COUNTRY,CHE,EUR,Europe,YEAR,2013,,,,,,,,,10.61,10.6146,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
4276674,GHED_CHEGDP_SHA2011,COUNTRY,VCT,AMR,Americas,YEAR,2002,,,,,,,,,4.08,4.0777,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
