Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8884971,GHED_EXTCHE_SHA2011,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2002,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
8885211,GHED_EXTCHE_SHA2011,COUNTRY,IRL,EUR,Europe,YEAR,2009,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
8885474,GHED_EXTCHE_SHA2011,COUNTRY,MLT,EUR,Europe,YEAR,2008,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
8888290,GHED_EXTCHE_SHA2011,COUNTRY,BDI,AFR,Africa,YEAR,2016,,,,,,,,,37.9,37.90486,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
8896317,GHED_EXTCHE_SHA2011,COUNTRY,SUR,AMR,Americas,YEAR,2021,,,,,,,,,2.47,2.46613,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
8899068,GHED_EXTCHE_SHA2011,COUNTRY,CAN,AMR,Americas,YEAR,2012,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
8900013,GHED_EXTCHE_SHA2011,COUNTRY,NER,AFR,Africa,YEAR,2001,,,,,,,,,9.33,9.32735,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
8901804,GHED_EXTCHE_SHA2011,COUNTRY,SLB,WPR,Western Pacific,YEAR,2004,,,,,,,,,34.04,34.0358,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
8903284,GHED_EXTCHE_SHA2011,COUNTRY,NER,AFR,Africa,YEAR,2012,,,,,,,,,13.17,13.17387,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
8903562,GHED_EXTCHE_SHA2011,COUNTRY,ISR,EUR,Europe,YEAR,2016,,,,,,,,,1.34,1.33862,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
8903581,GHED_EXTCHE_SHA2011,COUNTRY,KOR,WPR,Western Pacific,YEAR,2010,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
8903680,GHED_EXTCHE_SHA2011,REGION,WPR,,,YEAR,2011,,,,,,,,,16.66,16.65807,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
8904716,GHED_EXTCHE_SHA2011,COUNTRY,CAN,AMR,Americas,YEAR,2011,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
8908174,GHED_EXTCHE_SHA2011,COUNTRY,PAN,AMR,Americas,YEAR,2019,,,,,,,,,0.08,0.08271,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
8914080,GHED_EXTCHE_SHA2011,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,7.48,7.4827,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
8914939,GHED_EXTCHE_SHA2011,COUNTRY,MDG,AFR,Africa,YEAR,2000,,,,,,,,,1.7,1.69729,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
8915985,GHED_EXTCHE_SHA2011,COUNTRY,BOL,AMR,Americas,YEAR,2022,,,,,,,,,4.92,4.92489,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
8916967,GHED_EXTCHE_SHA2011,COUNTRY,TON,WPR,Western Pacific,YEAR,2006,,,,,,,,,35.01,35.01437,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
8917769,GHED_EXTCHE_SHA2011,COUNTRY,AND,EUR,Europe,YEAR,2002,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
8919671,GHED_EXTCHE_SHA2011,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,28.82,28.82056,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
8922282,GHED_EXTCHE_SHA2011,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,0.73,0.72776,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
8932458,GHED_EXTCHE_SHA2011,COUNTRY,KIR,WPR,Western Pacific,YEAR,2010,,,,,,,,,5.3,5.30496,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
8933905,GHED_EXTCHE_SHA2011,COUNTRY,CHL,AMR,Americas,YEAR,2018,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
8936260,GHED_EXTCHE_SHA2011,COUNTRY,GRD,AMR,Americas,YEAR,2009,,,,,,,,,1.38,1.38329,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
8939966,GHED_EXTCHE_SHA2011,COUNTRY,COK,WPR,Western Pacific,YEAR,2002,,,,,,,,,2.46,2.45808,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
8940510,GHED_EXTCHE_SHA2011,COUNTRY,FRA,EUR,Europe,YEAR,2014,,,,,,,,,,,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
8946006,GHED_EXTCHE_SHA2011,COUNTRY,EST,EUR,Europe,YEAR,2010,,,,,,,,,1.74,1.73548,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
8948526,GHED_EXTCHE_SHA2011,COUNTRY,GTM,AMR,Americas,YEAR,2007,,,,,,,,,2.99,2.98864,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
