Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5080468,GHED_CHE_pc_US_SHA2011,COUNTRY,SLV,AMR,Americas,YEAR,2008,,,,,,,,,253.45,253.45413,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
5081395,GHED_CHE_pc_US_SHA2011,COUNTRY,AUS,WPR,Western Pacific,YEAR,2019,,,,,,,,,5529.19,5529.19482,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
5081849,GHED_CHE_pc_US_SHA2011,COUNTRY,AUS,WPR,Western Pacific,YEAR,2001,,,,,,,,,1550.37,1550.3739,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
5088900,GHED_CHE_pc_US_SHA2011,REGION,WPR,,,YEAR,2017,,,,,,,,,1050.13,1050.13407,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
5092541,GHED_CHE_pc_US_SHA2011,COUNTRY,UGA,AFR,Africa,YEAR,2006,,,,,,,,,31.6,31.60311,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
5095591,GHED_CHE_pc_US_SHA2011,COUNTRY,HND,AMR,Americas,YEAR,2015,,,,,,,,,169.97,169.97198,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
5095606,GHED_CHE_pc_US_SHA2011,COUNTRY,STP,AFR,Africa,YEAR,2011,,,,,,,,,69.46,69.45979,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
5098285,GHED_CHE_pc_US_SHA2011,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2006,,,,,,,,,63.29,63.28909,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
5103097,GHED_CHE_pc_US_SHA2011,COUNTRY,UKR,EUR,Europe,YEAR,2002,,,,,,,,,52.12,52.1191,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
5103397,GHED_CHE_pc_US_SHA2011,COUNTRY,NER,AFR,Africa,YEAR,2006,,,,,,,,,19.31,19.30821,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
5103997,GHED_CHE_pc_US_SHA2011,COUNTRY,NZL,WPR,Western Pacific,YEAR,2014,,,,,,,,,4184.6,4184.59766,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
5106869,GHED_CHE_pc_US_SHA2011,COUNTRY,NGA,AFR,Africa,YEAR,2022,,,,,,,,,90.92,90.92185,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
5109988,GHED_CHE_pc_US_SHA2011,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,1122.16,1122.1604,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
5112028,GHED_CHE_pc_US_SHA2011,COUNTRY,PRT,EUR,Europe,YEAR,2014,,,,,,,,,2059.93,2059.92651,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
5113009,GHED_CHE_pc_US_SHA2011,COUNTRY,GNB,AFR,Africa,YEAR,2002,,,,,,,,,14.37,14.36923,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
5114626,GHED_CHE_pc_US_SHA2011,COUNTRY,CYP,EUR,Europe,YEAR,2017,,,,,,,,,1773.41,1773.41162,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
5123019,GHED_CHE_pc_US_SHA2011,COUNTRY,PRY,AMR,Americas,YEAR,2009,,,,,,,,,217.79,217.78584,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
5123061,GHED_CHE_pc_US_SHA2011,COUNTRY,ZMB,AFR,Africa,YEAR,2011,,,,,,,,,64.32,64.31811,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
5124875,GHED_CHE_pc_US_SHA2011,COUNTRY,SMR,EUR,Europe,YEAR,2020,,,,,,,,,3758.61,3758.60938,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
5127263,GHED_CHE_pc_US_SHA2011,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2014,,,,,,,,,41.97,41.97392,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
5134334,GHED_CHE_pc_US_SHA2011,REGION,AFR,,,YEAR,2004,,,,,,,,,73.25,73.24809,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
5137738,GHED_CHE_pc_US_SHA2011,COUNTRY,TON,WPR,Western Pacific,YEAR,2003,,,,,,,,,68.05,68.05189,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
