Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7429883,GHED_GGHE-DCHE_SHA2011,COUNTRY,LAO,WPR,Western Pacific,YEAR,2019,,,,,,,,,36.93,36.93347,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7431055,GHED_GGHE-DCHE_SHA2011,COUNTRY,ALB,EUR,Europe,YEAR,2016,,,,,,,,,42.82,42.82015,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
7433020,GHED_GGHE-DCHE_SHA2011,COUNTRY,DOM,AMR,Americas,YEAR,2007,,,,,,,,,41.2,41.19946,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
7433149,GHED_GGHE-DCHE_SHA2011,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2005,,,,,,,,,82.34,82.34389,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7433552,GHED_GGHE-DCHE_SHA2011,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,24.3,24.29953,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
7434135,GHED_GGHE-DCHE_SHA2011,COUNTRY,MYS,WPR,Western Pacific,YEAR,2005,,,,,,,,,48.9,48.8999,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7436283,GHED_GGHE-DCHE_SHA2011,COUNTRY,UGA,AFR,Africa,YEAR,2017,,,,,,,,,15.97,15.97236,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
7439004,GHED_GGHE-DCHE_SHA2011,COUNTRY,CPV,AFR,Africa,YEAR,2004,,,,,,,,,71.36,71.35683,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
7446635,GHED_GGHE-DCHE_SHA2011,COUNTRY,CUB,AMR,Americas,YEAR,2006,,,,,,,,,85.6,85.59684,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
7450502,GHED_GGHE-DCHE_SHA2011,COUNTRY,COL,AMR,Americas,YEAR,2005,,,,,,,,,71.82,71.82027,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
