Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7375287,GHED_PVT-DCHE_SHA2011,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2021,,,,,,,,,40.82,40.81806,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
7376029,GHED_PVT-DCHE_SHA2011,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,65.59,65.58716,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
7376129,GHED_PVT-DCHE_SHA2011,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,44.81,44.80784,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
7401754,GHED_PVT-DCHE_SHA2011,COUNTRY,GEO,EUR,Europe,YEAR,2009,,,,,,,,,73.15,73.14867,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
7402283,GHED_PVT-DCHE_SHA2011,COUNTRY,ITA,EUR,Europe,YEAR,2008,,,,,,,,,22.32,22.32471,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
7409141,GHED_PVT-DCHE_SHA2011,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2002,,,,,,,,,54.18,54.17683,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
7428713,GHED_PVT-DCHE_SHA2011,COUNTRY,IND,SEAR,South-East Asia,YEAR,2011,,,,,,,,,70.26,70.25713,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
7429040,GHED_PVT-DCHE_SHA2011,COUNTRY,TJK,EUR,Europe,YEAR,2011,,,,,,,,,63.22,63.22486,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
7434955,GHED_PVT-DCHE_SHA2011,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,26.33,26.32909,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
7436249,GHED_PVT-DCHE_SHA2011,COUNTRY,AND,EUR,Europe,YEAR,2013,,,,,,,,,29.89,29.89452,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
7441818,GHED_PVT-DCHE_SHA2011,COUNTRY,AZE,EUR,Europe,YEAR,2008,,,,,,,,,56.54,56.54366,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
7462068,GHED_PVT-DCHE_SHA2011,COUNTRY,SYC,AFR,Africa,YEAR,2004,,,,,,,,,26.8,26.79906,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
7475358,GHED_PVT-DCHE_SHA2011,COUNTRY,SRB,EUR,Europe,YEAR,2014,,,,,,,,,41.18,41.18288,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
7494862,GHED_PVT-DCHE_SHA2011,COUNTRY,GRC,EUR,Europe,YEAR,2012,,,,,,,,,36.25,36.25057,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
7508381,GHED_PVT-DCHE_SHA2011,COUNTRY,LSO,AFR,Africa,YEAR,2018,,,,,,,,,14.83,14.83437,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
7508851,GHED_PVT-DCHE_SHA2011,COUNTRY,COK,WPR,Western Pacific,YEAR,2020,,,,,,,,,1.83,1.8347,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
7521914,GHED_PVT-DCHE_SHA2011,COUNTRY,CUB,AMR,Americas,YEAR,2008,,,,,,,,,8.84,8.83752,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
7528476,GHED_PVT-DCHE_SHA2011,COUNTRY,CMR,AFR,Africa,YEAR,2009,,,,,,,,,81.48,81.4845,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
7528492,GHED_PVT-DCHE_SHA2011,COUNTRY,SEN,AFR,Africa,YEAR,2016,,,,,,,,,57.56,57.55512,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
7529120,GHED_PVT-DCHE_SHA2011,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2007,,,,,,,,,70.25,70.25436,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
7548049,GHED_PVT-DCHE_SHA2011,COUNTRY,BRN,WPR,Western Pacific,YEAR,2004,,,,,,,,,16.91,16.90948,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
7568604,GHED_PVT-DCHE_SHA2011,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,49.42,49.41709,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
7574525,GHED_PVT-DCHE_SHA2011,COUNTRY,DMA,AMR,Americas,YEAR,2020,,,,,,,,,30.5,30.49896,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
7575624,GHED_PVT-DCHE_SHA2011,COUNTRY,PRT,EUR,Europe,YEAR,2013,,,,,,,,,37.65,37.65401,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
7582085,GHED_PVT-DCHE_SHA2011,COUNTRY,LUX,EUR,Europe,YEAR,2016,,,,,,,,,14.24,14.24374,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
7588157,GHED_PVT-DCHE_SHA2011,COUNTRY,JAM,AMR,Americas,YEAR,2007,,,,,,,,,48.11,48.10863,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
7602104,GHED_PVT-DCHE_SHA2011,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2002,,,,,,,,,58.23,58.23448,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
7607575,GHED_PVT-DCHE_SHA2011,COUNTRY,ETH,AFR,Africa,YEAR,2016,,,,,,,,,54.77,54.76727,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
7607774,GHED_PVT-DCHE_SHA2011,COUNTRY,LUX,EUR,Europe,YEAR,2008,,,,,,,,,12.35,12.3482,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
7621497,GHED_PVT-DCHE_SHA2011,COUNTRY,KOR,WPR,Western Pacific,YEAR,2019,,,,,,,,,42.17,42.17,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7627934,GHED_PVT-DCHE_SHA2011,COUNTRY,CAF,AFR,Africa,YEAR,2019,,,,,,,,,61.55,61.55037,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7641629,GHED_PVT-DCHE_SHA2011,COUNTRY,VUT,WPR,Western Pacific,YEAR,2012,,,,,,,,,10.96,10.95638,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
7654814,GHED_PVT-DCHE_SHA2011,COUNTRY,CAF,AFR,Africa,YEAR,2013,,,,,,,,,46.25,46.24709,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
7655169,GHED_PVT-DCHE_SHA2011,REGION,EMR,,,YEAR,2019,,,,,,,,,45.83,45.82921,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7660974,GHED_PVT-DCHE_SHA2011,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2011,,,,,,,,,44.75,44.74897,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
7687849,GHED_PVT-DCHE_SHA2011,COUNTRY,COL,AMR,Americas,YEAR,2021,,,,,,,,,27.41,27.40896,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
7687969,GHED_PVT-DCHE_SHA2011,COUNTRY,LTU,EUR,Europe,YEAR,2010,,,,,,,,,28.74,28.74267,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
7694007,GHED_PVT-DCHE_SHA2011,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2021,,,,,,,,,75.46,75.46097,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
7694311,GHED_PVT-DCHE_SHA2011,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2012,,,,,,,,,76.7,76.70022,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
7720574,GHED_PVT-DCHE_SHA2011,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,31.17,31.16954,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
7727954,GHED_PVT-DCHE_SHA2011,COUNTRY,MOZ,AFR,Africa,YEAR,2009,,,,,,,,,9.58,9.57834,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
7728050,GHED_PVT-DCHE_SHA2011,COUNTRY,PRY,AMR,Americas,YEAR,2006,,,,,,,,,64.36,64.36023,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
7734986,GHED_PVT-DCHE_SHA2011,COUNTRY,SLV,AMR,Americas,YEAR,2011,,,,,,,,,45.16,45.15691,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
7735012,GHED_PVT-DCHE_SHA2011,COUNTRY,BLR,EUR,Europe,YEAR,2010,,,,,,,,,31.5,31.5016,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
7740506,GHED_PVT-DCHE_SHA2011,COUNTRY,SVK,EUR,Europe,YEAR,2005,,,,,,,,,24.87,24.86553,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7741486,GHED_PVT-DCHE_SHA2011,COUNTRY,VEN,AMR,Americas,YEAR,2019,,,,,,,,,62.75,62.74501,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7741607,GHED_PVT-DCHE_SHA2011,COUNTRY,CHE,EUR,Europe,YEAR,2009,,,,,,,,,67.85,67.85114,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
7753743,GHED_PVT-DCHE_SHA2011,COUNTRY,JPN,WPR,Western Pacific,YEAR,2019,,,,,,,,,16.04,16.03605,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7760386,GHED_PVT-DCHE_SHA2011,COUNTRY,SLB,WPR,Western Pacific,YEAR,2014,,,,,,,,,2.95,2.95198,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
7774301,GHED_PVT-DCHE_SHA2011,COUNTRY,MUS,AFR,Africa,YEAR,2017,,,,,,,,,55.29,55.29363,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
7780117,GHED_PVT-DCHE_SHA2011,COUNTRY,SRB,EUR,Europe,YEAR,2022,,,,,,,,,38.35,38.35161,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
7780582,GHED_PVT-DCHE_SHA2011,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,53.01,53.01209,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
7787900,GHED_PVT-DCHE_SHA2011,COUNTRY,CIV,AFR,Africa,YEAR,2016,,,,,,,,,59.38,59.38406,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
7793275,GHED_PVT-DCHE_SHA2011,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,75.59,75.58663,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
7800259,GHED_PVT-DCHE_SHA2011,COUNTRY,PAN,AMR,Americas,YEAR,2019,,,,,,,,,43.18,43.17685,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
7813185,GHED_PVT-DCHE_SHA2011,COUNTRY,ZMB,AFR,Africa,YEAR,2005,,,,,,,,,34.62,34.61595,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
7819967,GHED_PVT-DCHE_SHA2011,COUNTRY,SWE,EUR,Europe,YEAR,2004,,,,,,,,,17.31,17.3089,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
7826172,GHED_PVT-DCHE_SHA2011,COUNTRY,GMB,AFR,Africa,YEAR,2012,,,,,,,,,24.52,24.51769,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
7826997,GHED_PVT-DCHE_SHA2011,COUNTRY,AUS,WPR,Western Pacific,YEAR,2010,,,,,,,,,27.64,27.64272,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
7840010,GHED_PVT-DCHE_SHA2011,COUNTRY,ROU,EUR,Europe,YEAR,2014,,,,,,,,,21.07,21.07436,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
