Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8414364,GHED_EXT_pc_US_SHA2011,COUNTRY,NIU,WPR,Western Pacific,YEAR,2001,,,,,,,,,0,0,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
8417688,GHED_EXT_pc_US_SHA2011,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,6.21,6.21257,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
8418744,GHED_EXT_pc_US_SHA2011,COUNTRY,AZE,EUR,Europe,YEAR,2002,,,,,,,,,0.17,0.17044,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
8419446,GHED_EXT_pc_US_SHA2011,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2022,,,,,,,,,32.77,32.77313,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
8424371,GHED_EXT_pc_US_SHA2011,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2020,,,,,,,,,2.76,2.75767,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
8425225,GHED_EXT_pc_US_SHA2011,COUNTRY,JAM,AMR,Americas,YEAR,2018,,,,,,,,,4.99,4.99031,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
8425604,GHED_EXT_pc_US_SHA2011,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2016,,,,,,,,,17.38,17.37657,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
8428448,GHED_EXT_pc_US_SHA2011,GLOBAL,GLOBAL,,,YEAR,2011,,,,,,,,,19.22,19.22363,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
8428943,GHED_EXT_pc_US_SHA2011,COUNTRY,TCD,AFR,Africa,YEAR,2009,,,,,,,,,2.83,2.82999,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
8432537,GHED_EXT_pc_US_SHA2011,COUNTRY,TTO,AMR,Americas,YEAR,2016,,,,,,,,,0.78,0.77509,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
8438856,GHED_EXT_pc_US_SHA2011,REGION,AFR,,,YEAR,2000,,,,,,,,,3.9,3.90133,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
8440922,GHED_EXT_pc_US_SHA2011,COUNTRY,TGO,AFR,Africa,YEAR,2000,,,,,,,,,0.43,0.43329,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
8443514,GHED_EXT_pc_US_SHA2011,COUNTRY,CPV,AFR,Africa,YEAR,2020,,,,,,,,,15.07,15.07498,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
8444931,GHED_EXT_pc_US_SHA2011,COUNTRY,DOM,AMR,Americas,YEAR,2006,,,,,,,,,1.81,1.81234,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
8445959,GHED_EXT_pc_US_SHA2011,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2000,,,,,,,,,1.8,1.79531,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
8448580,GHED_EXT_pc_US_SHA2011,COUNTRY,ARG,AMR,Americas,YEAR,2009,,,,,,,,,2.24,2.24111,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
8450183,GHED_EXT_pc_US_SHA2011,COUNTRY,KHM,WPR,Western Pacific,YEAR,2013,,,,,,,,,13.35,13.34994,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
8452020,GHED_EXT_pc_US_SHA2011,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,1.59,1.59124,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
8452349,GHED_EXT_pc_US_SHA2011,REGION,EUR,,,YEAR,2001,,,,,,,,,2.13,2.12966,,,,2024-12-10T14:55:59Z,2001,2001-01-01,2001-12-31
8453274,GHED_EXT_pc_US_SHA2011,COUNTRY,MRT,AFR,Africa,YEAR,2000,,,,,,,,,1,1.00093,,,,2024-12-10T14:55:59Z,2000,2000-01-01,2000-12-31
