Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2221726,GHED_GGHE-DGDP_SHA2011,COUNTRY,SWE,EUR,Europe,YEAR,2014,,,,,,,,,9.2,9.19937,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
2225644,GHED_GGHE-DGDP_SHA2011,COUNTRY,MDA,EUR,Europe,YEAR,2005,,,,,,,,,5.04,5.0395,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
2226545,GHED_GGHE-DGDP_SHA2011,COUNTRY,COL,AMR,Americas,YEAR,2014,,,,,,,,,5.06,5.05893,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
2226696,GHED_GGHE-DGDP_SHA2011,REGION,SEAR,,,YEAR,2012,,,,,,,,,1.81,1.81447,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
2228086,GHED_GGHE-DGDP_SHA2011,COUNTRY,KHM,WPR,Western Pacific,YEAR,2002,,,,,,,,,1.33,1.33307,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
2228277,GHED_GGHE-DGDP_SHA2011,COUNTRY,NIU,WPR,Western Pacific,YEAR,2010,,,,,,,,,10.52,10.51619,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
2230960,GHED_GGHE-DGDP_SHA2011,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,3.19,3.18726,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
2236092,GHED_GGHE-DGDP_SHA2011,COUNTRY,HND,AMR,Americas,YEAR,2015,,,,,,,,,2.95,2.94797,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
2239254,GHED_GGHE-DGDP_SHA2011,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,0.55,0.5524,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
2240406,GHED_GGHE-DGDP_SHA2011,COUNTRY,GRC,EUR,Europe,YEAR,2009,,,,,,,,,6.43,6.42686,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
2240493,GHED_GGHE-DGDP_SHA2011,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,5.14,5.13682,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
2242901,GHED_GGHE-DGDP_SHA2011,COUNTRY,ERI,AFR,Africa,YEAR,2006,,,,,,,,,0.82,0.81827,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
2243867,GHED_GGHE-DGDP_SHA2011,COUNTRY,UKR,EUR,Europe,YEAR,2007,,,,,,,,,3.56,3.56262,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
2246285,GHED_GGHE-DGDP_SHA2011,COUNTRY,LAO,WPR,Western Pacific,YEAR,2020,,,,,,,,,0.79,0.79207,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
2247705,GHED_GGHE-DGDP_SHA2011,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2005,,,,,,,,,1.53,1.53435,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
2250688,GHED_GGHE-DGDP_SHA2011,COUNTRY,GRD,AMR,Americas,YEAR,2003,,,,,,,,,2.16,2.16133,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
2250771,GHED_GGHE-DGDP_SHA2011,COUNTRY,COL,AMR,Americas,YEAR,2019,,,,,,,,,5.44,5.43606,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
2251941,GHED_GGHE-DGDP_SHA2011,COUNTRY,PRY,AMR,Americas,YEAR,2002,,,,,,,,,1.47,1.46726,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
2256047,GHED_GGHE-DGDP_SHA2011,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,3.31,3.30994,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
2258384,GHED_GGHE-DGDP_SHA2011,COUNTRY,DZA,AFR,Africa,YEAR,2003,,,,,,,,,2.55,2.55061,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
