Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
97450,GHED_OOP_pc_US_SHA2011,COUNTRY,CUB,AMR,Americas,YEAR,2012,,,,,,,,,79.02,79.01557,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
99040,GHED_OOP_pc_US_SHA2011,COUNTRY,CHE,EUR,Europe,YEAR,2014,,,,,,,,,2158.11,2158.11101,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
99328,GHED_OOP_pc_US_SHA2011,COUNTRY,RUS,EUR,Europe,YEAR,2004,,,,,,,,,70.19,70.18591,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
99651,GHED_OOP_pc_US_SHA2011,COUNTRY,GAB,AFR,Africa,YEAR,2005,,,,,,,,,98.91,98.90787,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
99727,GHED_OOP_pc_US_SHA2011,COUNTRY,NLD,EUR,Europe,YEAR,2020,,,,,,,,,544.34,544.34107,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
101125,GHED_OOP_pc_US_SHA2011,COUNTRY,MHL,WPR,Western Pacific,YEAR,2018,,,,,,,,,8.28,8.28382,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
101451,GHED_OOP_pc_US_SHA2011,COUNTRY,PAN,AMR,Americas,YEAR,2005,,,,,,,,,115.66,115.66455,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
103234,GHED_OOP_pc_US_SHA2011,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2005,,,,,,,,,34.48,34.4789,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
104427,GHED_OOP_pc_US_SHA2011,COUNTRY,SEN,AFR,Africa,YEAR,2007,,,,,,,,,17.98,17.97551,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
105672,GHED_OOP_pc_US_SHA2011,COUNTRY,COG,AFR,Africa,YEAR,2021,,,,,,,,,18.95,18.95368,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
107656,GHED_OOP_pc_US_SHA2011,COUNTRY,RWA,AFR,Africa,YEAR,2010,,,,,,,,,5.32,5.32035,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
109865,GHED_OOP_pc_US_SHA2011,COUNTRY,PRT,EUR,Europe,YEAR,2015,,,,,,,,,528.83,528.83363,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
110122,GHED_OOP_pc_US_SHA2011,COUNTRY,COK,WPR,Western Pacific,YEAR,2004,,,,,,,,,41.48,41.48192,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
110726,GHED_OOP_pc_US_SHA2011,COUNTRY,MHL,WPR,Western Pacific,YEAR,2010,,,,,,,,,5.89,5.886,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
111806,GHED_OOP_pc_US_SHA2011,COUNTRY,BFA,AFR,Africa,YEAR,2017,,,,,,,,,13.6,13.60391,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
112420,GHED_OOP_pc_US_SHA2011,COUNTRY,VNM,WPR,Western Pacific,YEAR,2012,,,,,,,,,44.57,44.56926,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
114327,GHED_OOP_pc_US_SHA2011,COUNTRY,MEX,AMR,Americas,YEAR,2022,,,,,,,,,254.46,254.46228,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
114531,GHED_OOP_pc_US_SHA2011,COUNTRY,CAN,AMR,Americas,YEAR,2009,,,,,,,,,660.84,660.84286,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
117892,GHED_OOP_pc_US_SHA2011,COUNTRY,AUS,WPR,Western Pacific,YEAR,2012,,,,,,,,,1203.81,1203.80916,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
126275,GHED_OOP_pc_US_SHA2011,COUNTRY,LSO,AFR,Africa,YEAR,2020,,,,,,,,,15.56,15.55583,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
126357,GHED_OOP_pc_US_SHA2011,COUNTRY,KHM,WPR,Western Pacific,YEAR,2004,,,,,,,,,16.32,16.31979,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
128187,GHED_OOP_pc_US_SHA2011,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2003,,,,,,,,,6.22,6.21675,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
128292,GHED_OOP_pc_US_SHA2011,COUNTRY,ERI,AFR,Africa,YEAR,2007,,,,,,,,,8.65,8.654,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
130284,GHED_OOP_pc_US_SHA2011,COUNTRY,CYP,EUR,Europe,YEAR,2006,,,,,,,,,712.37,712.36832,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
