Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5955781,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,ITA,EUR,Europe,YEAR,2018,,,,,,,,,2217.87,2217.8726,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
5956268,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,85.73,85.72752,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
5958714,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,NIC,AMR,Americas,YEAR,2002,,,,,,,,,24.97,24.97093,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
5959290,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,NIC,AMR,Americas,YEAR,2019,,,,,,,,,102.51,102.50522,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
5960108,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,CHE,EUR,Europe,YEAR,2002,,,,,,,,,1320.93,1320.9253,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
5961623,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2008,,,,,,,,,31.01,31.00799,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
5965770,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,IND,SEAR,South-East Asia,YEAR,2010,,,,,,,,,11.74,11.73934,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
5965887,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,SMR,EUR,Europe,YEAR,2003,,,,,,,,,1911.04,1911.04242,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
5966196,GHED_GGHE-D_pc_US_SHA2011,REGION,EUR,,,YEAR,2004,,,,,,,,,1209.95,1209.95124,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
5968003,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,CYP,EUR,Europe,YEAR,2002,,,,,,,,,395.19,395.19348,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
5968178,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2002,,,,,,,,,78.11,78.10557,,,,2024-12-10T14:55:59Z,2002,2002-01-01,2002-12-31
5969611,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,AUS,WPR,Western Pacific,YEAR,2016,,,,,,,,,3856.53,3856.53331,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
5971686,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,KIR,WPR,Western Pacific,YEAR,2006,,,,,,,,,105.63,105.62896,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
5973378,GHED_GGHE-D_pc_US_SHA2011,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2011,,,,,,,,,8.42,8.42208,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
5973729,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,DOM,AMR,Americas,YEAR,2007,,,,,,,,,78.34,78.33686,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
5974934,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,CHL,AMR,Americas,YEAR,2016,,,,,,,,,579.89,579.89236,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
5979652,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,LBR,AFR,Africa,YEAR,2010,,,,,,,,,6.17,6.16699,,,,2024-12-10T14:55:59Z,2010,2010-01-01,2010-12-31
5980221,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,SMR,EUR,Europe,YEAR,2008,,,,,,,,,3515.77,3515.76985,,,,2024-12-10T14:55:59Z,2008,2008-01-01,2008-12-31
5984859,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,STP,AFR,Africa,YEAR,2006,,,,,,,,,4.31,4.30899,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
5988427,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,CMR,AFR,Africa,YEAR,2019,,,,,,,,,6.33,6.3283,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
5988886,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,CAN,AMR,Americas,YEAR,2016,,,,,,,,,3249.68,3249.67533,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
5989709,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,PRT,EUR,Europe,YEAR,2004,,,,,,,,,1216.33,1216.32893,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
5990057,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,414.69,414.68549,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
5994564,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2006,,,,,,,,,47.99,47.98513,,,,2024-12-10T14:55:59Z,2006,2006-01-01,2006-12-31
5997513,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,GNQ,AFR,Africa,YEAR,2017,,,,,,,,,46.14,46.13766,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
5998389,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,371.56,371.55503,,,,2024-12-10T14:55:59Z,2020,2020-01-01,2020-12-31
6000544,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,KNA,AMR,Americas,YEAR,2004,,,,,,,,,236.56,236.56093,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
6006811,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,BLZ,AMR,Americas,YEAR,2009,,,,,,,,,156.33,156.32663,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
6012845,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,NIU,WPR,Western Pacific,YEAR,2017,,,,,,,,,819.6,819.59735,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
6013993,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,UKR,EUR,Europe,YEAR,2007,,,,,,,,,108.45,108.44701,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
6017488,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,LAO,WPR,Western Pacific,YEAR,2018,,,,,,,,,22.12,22.1228,,,,2024-12-10T14:55:59Z,2018,2018-01-01,2018-12-31
6019628,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,TON,WPR,Western Pacific,YEAR,2007,,,,,,,,,90.4,90.40417,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
6019957,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,KIR,WPR,Western Pacific,YEAR,2019,,,,,,,,,161.56,161.56136,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
6020332,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,THA,SEAR,South-East Asia,YEAR,2022,,,,,,,,,268.96,268.96381,,,,2025-04-04T08:07:24Z,2022,2022-01-01,2022-12-31
6022296,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,SRB,EUR,Europe,YEAR,2015,,,,,,,,,283.38,283.37759,,,,2024-12-10T14:55:59Z,2015,2015-01-01,2015-12-31
6022342,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,TCD,AFR,Africa,YEAR,2019,,,,,,,,,4.59,4.59026,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
6024001,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,GBR,EUR,Europe,YEAR,2016,,,,,,,,,3253.07,3253.07429,,,,2024-12-10T14:55:59Z,2016,2016-01-01,2016-12-31
6025355,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,VCT,AMR,Americas,YEAR,2013,,,,,,,,,189.23,189.2335,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
6031020,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,ALB,EUR,Europe,YEAR,2005,,,,,,,,,70.34,70.34032,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
6031635,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,BIH,EUR,Europe,YEAR,2004,,,,,,,,,126.61,126.60675,,,,2024-12-10T14:55:59Z,2004,2004-01-01,2004-12-31
6034312,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,BDI,AFR,Africa,YEAR,2005,,,,,,,,,3.04,3.03669,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
6035923,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,PNG,WPR,Western Pacific,YEAR,2014,,,,,,,,,55.03,55.02648,,,,2024-12-10T14:55:59Z,2014,2014-01-01,2014-12-31
6036828,GHED_GGHE-D_pc_US_SHA2011,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2009,,,,,,,,,8.36,8.36003,,,,2024-12-10T14:55:59Z,2009,2009-01-01,2009-12-31
6036992,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,ATG,AMR,Americas,YEAR,2012,,,,,,,,,424.19,424.18587,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
6040625,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,KGZ,EUR,Europe,YEAR,2021,,,,,,,,,40.12,40.12223,,,,2024-12-10T14:55:59Z,2021,2021-01-01,2021-12-31
6042632,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,MCO,EUR,Europe,YEAR,2013,,,,,,,,,6859.14,6859.13768,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
6044657,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,NAM,AFR,Africa,YEAR,2003,,,,,,,,,135.67,135.66985,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
6045225,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,ISL,EUR,Europe,YEAR,2003,,,,,,,,,3120.74,3120.73675,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
6047775,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,MDG,AFR,Africa,YEAR,2017,,,,,,,,,11.05,11.04807,,,,2024-12-10T14:55:59Z,2017,2017-01-01,2017-12-31
6048385,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,AND,EUR,Europe,YEAR,2005,,,,,,,,,1462.54,1462.54255,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
6048426,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,BLR,EUR,Europe,YEAR,2012,,,,,,,,,239.04,239.03829,,,,2024-12-10T14:55:59Z,2012,2012-01-01,2012-12-31
6051663,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2005,,,,,,,,,389.87,389.86822,,,,2024-12-10T14:55:59Z,2005,2005-01-01,2005-12-31
6052263,GHED_GGHE-D_pc_US_SHA2011,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2007,,,,,,,,,154.75,154.75245,,,,2024-12-10T14:55:59Z,2007,2007-01-01,2007-12-31
6052518,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,GRC,EUR,Europe,YEAR,2013,,,,,,,,,1124.73,1124.72884,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
6052673,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,TJK,EUR,Europe,YEAR,2022,,,,,,,,,18.41,18.4115,,,,2024-12-10T14:55:59Z,2022,2022-01-01,2022-12-31
6056688,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,HTI,AMR,Americas,YEAR,2013,,,,,,,,,6.88,6.87817,,,,2024-12-10T14:55:59Z,2013,2013-01-01,2013-12-31
6062695,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,TUR,EUR,Europe,YEAR,2019,,,,,,,,,301.94,301.94335,,,,2024-12-10T14:55:59Z,2019,2019-01-01,2019-12-31
6062994,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,HUN,EUR,Europe,YEAR,2003,,,,,,,,,477.88,477.88231,,,,2024-12-10T14:55:59Z,2003,2003-01-01,2003-12-31
6067106,GHED_GGHE-D_pc_US_SHA2011,COUNTRY,ITA,EUR,Europe,YEAR,2011,,,,,,,,,2612.27,2612.26528,,,,2024-12-10T14:55:59Z,2011,2011-01-01,2011-12-31
